TransactionID,Date,MobileModel,Brand,Price,UnitsSold,TotalRevenue,CustomerAge,CustomerGender,Location,PaymentMethod,Storage in GB,RAM in GB,Display Size
60fb609a-ba93-4cbd-bff3-01d13238f71d,23-02-2024,Moto G Power,Motorola,245.81,36,44415.36,34,Other,Lake Amanda,Debit Card,128,16,6.7
e41b3943-d8e1-4208-9df5-af3f34b2c70e,13-02-2024,Moto G Power,Motorola,1085.52,38,113673.2,36,Female,North Manuelshire,Online,32,12,6.9
0c84d254-8e66-4a1b-bf6f-7e069ebb719a,06-01-2024,Xperia 1 IV,Sony,193.77,74,125672.92,23,Other,Lake Randyfurt,Debit Card,512,8,6.9
821fa086-7197-4c69-9733-1dcc939af665,06-04-2024,Mi 11,Xiaomi,1178.88,89,33021.82,53,Male,Jimchester,Online,1024,8,6.9
6964a993-f882-40a0-9e12-15db2c984b42,23-04-2024,OnePlus 10 Pro,OnePlus,508.76,76,48081,27,Other,Marquezstad,Debit Card,512,12,5.5
c76b0a01-44a9-437e-9c7c-9d65351ef2b0,27-01-2024,Pixel 8 Pro,Google,208.32,75,17747.2,37,Female,Matthewburgh,Online,64,16,6.1
f1c8e141-fac1-4a19-bc49-2b1397241bd5,20-05-2024,Edge 40,Motorola,887.06,60,11017.35,62,Male,Jeanmouth,Credit Card,128,16,5.5
72d249fb-c62e-4894-be5f-81f157fcfd2f,07-05-2024,Realme GT Neo 3,Realme,1041.67,13,99522.36,51,Other,North Scott,Credit Card,256,18,6.7
fdd350a0-77de-454d-af2d-d1533913542a,16-05-2024,Pixel 8 Pro,Google,849.64,25,12814.43,32,Female,Lake Debbie,Online,16,18,5.5
d830c382-2f68-4f61-aa3a-8e32120a4d2e,03-02-2024,Pixel 6a,Google,115.22,54,22854.4,27,Other,Colehaven,Debit Card,256,24,6.7
c07fff34-92b2-42e0-982b-6dd160b071e1,02-04-2024,Pixel 8 Pro,Google,1477.14,90,66427.94,51,Other,South Brandon,Debit Card,128,24,6.7
907e38d0-0342-4614-8287-b29810366a20,13-06-2024,Moto G Power,Motorola,107.05,3,80637.66,52,Male,Wrightchester,Online,128,4,6.4
4725f44c-24e7-4e79-807e-965e5aea8f9c,17-01-2024,Reno8 Pro,Oppo,221.85,98,22836.78,31,Other,Phyllistown,Online,128,8,6.9
c3a05db4-39a4-420d-9c2f-d21d2b81219a,29-06-2024,Pixel 8 Pro,Google,985.15,98,17058.67,55,Male,Port Kelsey,Debit Card,256,18,6.7
631a8080-bfa4-4324-a1a1-708590b58946,06-05-2024,Realme Narzo 50,Realme,1184.61,47,42990.68,58,Female,Maysfurt,Online,1024,16,6.4
029e8032-158d-42ce-8b8d-eeb547f035db,15-02-2024,X90 Pro,Vivo,688.29,91,13741.2,46,Male,Taylorborough,Online,128,12,6.9
0be6b587-4219-490c-aa90-179b10c0d066,24-06-2024,Find X5,Oppo,1104.15,79,43876.56,59,Female,West Michael,Credit Card,512,16,6.7
a381738c-a2b4-4a1a-9957-bcbe320cf067,10-06-2024,X90 Pro,Vivo,732.04,12,96023.4,51,Other,East Josephhaven,Debit Card,256,8,6.7
7b08c5b3-6832-40b6-9fb7-d2c778e42145,04-02-2024,Pixel 6a,Google,1022.16,73,62694.98,23,Male,Joymouth,Debit Card,128,24,5.5
57a14899-fdc3-4bc4-82fb-dee041cc5085,29-03-2024,Mi 11,Xiaomi,1134.19,95,55740.27,21,Male,East Brian,Credit Card,512,16,5.5
af293118-b00a-4dba-b459-643f8520d977,19-03-2024,Vivo V27,Vivo,551.79,40,11351.7,63,Other,Peterville,Cash,1024,4,6.9
8963d2df-b41b-4cbe-8518-cf70e0084c32,19-05-2024,Pixel 8 Pro,Google,643.18,38,48630.12,61,Female,East Jeremyborough,Cash,64,8,6.7
64059c20-dcce-4855-a54a-253b1fff6fc0,03-07-2024,Poco X5 Pro,Xiaomi,325.48,8,9619.39,25,Other,Port Robertside,Credit Card,1024,24,6.1
2854bddf-ed59-41f1-8479-21469066db0a,09-05-2024,OnePlus 11,OnePlus,1151.03,44,18728.92,28,Male,Kelliemouth,Cash,128,12,5.5
5715966f-620a-44f4-b08d-9c444264c4c1,14-06-2024,Razr 2023,Motorola,1429.03,39,77814.75,50,Other,Allisonburgh,Online,256,24,6.9
e80fb133-a2ed-4e36-90b1-35824be82c1c,06-07-2024,Realme Narzo 50,Realme,203.41,31,994.22,24,Female,South Alexis,Online,32,4,6.7
e24a5e01-58fc-4b60-ad3d-ea4d0311562a,22-04-2024,iPhone 13,Apple,163.62,85,31578.18,50,Male,Michellehaven,Credit Card,128,8,6.7
491df6cd-be42-4e12-a049-1c7609a23287,10-07-2024,Find X5,Oppo,1083.41,41,127366.64,45,Male,West Sarah,Online,32,12,6.1
c05f4a0d-cdff-413b-82c6-a5522ce92982,29-05-2024,Pixel 6a,Google,879.86,75,5412.4,62,Other,New Michael,Cash,512,4,6.9
ed544e0a-5f6d-4e30-aa78-0182fa0d2d59,18-07-2024,OnePlus Nord 2T,OnePlus,1170.21,8,10991.67,44,Other,West Chad,Online,64,24,6.7
94250109-a3a9-43a4-9443-497b3972262f,15-03-2024,Edge 40,Motorola,1396.17,56,29601.25,58,Other,South Jason,Online,16,4,5.5
4eb4199a-ef91-4628-ba3c-41c63339a2be,27-06-2024,Galaxy S21 FE,Samsung,481.52,47,117410.59,23,Male,Port Michaelton,Debit Card,1024,8,6.1
bceb5de7-8aca-481e-a9cc-d597dd5a6bd4,04-04-2024,Galaxy Z Flip5,Samsung,501.28,89,25914.37,28,Other,Port Paulstad,Debit Card,64,18,6.9
07d2b6a9-3e14-400a-be8a-78a04561b012,10-03-2024,Poco X5 Pro,Xiaomi,1201.43,20,52958.06,48,Other,Valentinefort,Credit Card,128,4,6.1
d4bf1d86-3aac-4eeb-9cbd-2612f274b55b,26-02-2024,OnePlus Nord 2T,OnePlus,500.75,28,24825.84,18,Other,South Christopher,Cash,32,4,5.5
c7b63862-70f2-4008-83fb-ffe5e4b3f1d9,21-06-2024,OnePlus Nord 2T,OnePlus,184.9,42,92377.74,61,Female,South Laura,Online,1024,24,6.9
d065b78c-b6c8-4ddd-bc81-b7ea28636d08,13-03-2024,X90 Pro,Vivo,690.06,84,104232.48,58,Female,Port Tiffanyborough,Online,32,24,6.1
a16365ec-5d31-4273-8702-a1e985d46d4e,12-03-2024,Xperia 1 IV,Sony,260.38,10,3395.25,18,Female,Pattyview,Cash,256,12,6.4
9687e9aa-1714-40c8-b210-4f52ce83d84b,21-06-2024,iPhone 13,Apple,535.11,72,1208.55,55,Female,Browntown,Cash,32,24,5.5
8941f9a8-f3f4-4d7a-a88d-ccceaa5fcda3,15-02-2024,Edge 40,Motorola,1082.81,17,109166.68,55,Female,East Kathyberg,Debit Card,256,16,5.5
3dbff4ee-4386-4c3d-a2e2-a7a7f919006f,06-07-2024,OnePlus 11,OnePlus,967.71,88,33347.28,58,Male,East Anaville,Cash,512,8,5.5
1bcdf294-8f88-4cdd-aa1b-5296be5466b4,30-03-2024,Realme 11 Pro+,Realme,1409.21,76,8286.95,43,Other,Jordanfurt,Credit Card,1024,8,6.4
861afd35-16b7-4bfc-9d56-78c60e0f6a41,16-04-2024,Xperia 1 IV,Sony,1443.99,40,12637.8,58,Other,East Daryl,Debit Card,1024,18,6.4
b285b45a-4d7f-4177-ae0f-6765d4a98db9,12-05-2024,Poco X5 Pro,Xiaomi,656.01,70,69202.92,23,Male,South Gina,Debit Card,16,18,6.7
73f4ae54-30b9-4336-9a6a-82d52f683932,07-02-2024,Realme GT Neo 3,Realme,307.83,57,15802.93,41,Male,Christophermouth,Online,128,8,6.1
4051c5e2-2ef1-4be8-b1a4-f40f24c58998,31-03-2024,OnePlus 10 Pro,OnePlus,1252.68,55,9970.35,55,Other,Lake Sergioside,Cash,256,18,6.7
f2effc30-42c2-403f-860d-9e6dbb28b7fd,12-05-2024,Galaxy A14,Samsung,577.49,8,26911.3,60,Female,Port Stanleyshire,Credit Card,16,12,6.1
f29a147f-2183-4e3e-8851-b7bbc41df8c8,05-05-2024,OnePlus 10 Pro,OnePlus,866.4,48,83129.76,43,Female,South Shawnfurt,Debit Card,32,24,6.4
d614e07e-e363-4b91-b181-3f32207c8fa0,24-03-2024,Galaxy S23 Ultra,Samsung,448.06,64,5070.3,56,Female,Johnborough,Debit Card,32,8,6.4
5de8606b-2499-44f9-b3fa-eaf96fcf7a92,25-05-2024,iPhone 15,Apple,1302.69,54,23169.36,26,Female,Sueshire,Online,16,18,6.7
1a15c29f-5bf7-403c-a1db-beda42b1d544,09-05-2024,Poco X5 Pro,Xiaomi,1218.75,38,21705.6,25,Other,Stevenland,Debit Card,1024,8,6.9
8373a7ce-dae1-4293-afff-ed796eb226e4,03-02-2024,Realme 11 Pro+,Realme,1174.32,66,6250.4,32,Male,Perezstad,Debit Card,32,16,6.7
b9f9e996-9a33-46fc-8d17-f50db3676bb2,01-01-2024,Pixel 6a,Google,463.44,98,38663.73,37,Male,Port Leah,Debit Card,512,4,6.1
cb25ea10-abf5-4e5f-9be8-fbeab7ca6f5b,11-03-2024,OnePlus Nord 2T,OnePlus,1205.37,56,21403.8,21,Male,Lake Davidville,Online,512,24,6.7
99bc5b07-fac2-4eaa-a29b-79b446570495,07-06-2024,Pixel 7,Google,907.71,60,13448.12,61,Other,West Lisa,Credit Card,16,8,5.5
a9cd54db-2023-4060-ae7b-f14621fb7c15,16-07-2024,Xperia 5 III,Sony,315.81,57,85998.64,38,Male,Deantown,Credit Card,256,4,6.1
62f27326-097f-4b21-b4d9-026506d7bbea,18-07-2024,Galaxy S23,Samsung,527.16,27,96101.64,28,Female,Michaelmouth,Credit Card,256,18,6.1
918c1785-2c85-4757-a15e-cfddb38dd38e,27-05-2024,Mi 11,Xiaomi,1317.59,86,102433.02,28,Other,New Charles,Credit Card,16,4,6.9
9c8b7e95-939b-471b-b866-bce9e1c92dfd,01-01-2024,Vivo V27,Vivo,858.06,21,18936.06,42,Female,East Scottchester,Cash,256,24,6.4
0835e90c-955f-47dc-87df-98c314e501a7,25-06-2024,Mi 11,Xiaomi,1196.33,87,115585.69,35,Other,Brandonton,Online,1024,8,6.1
6560306f-bd5f-4fa3-912d-53959b84aa32,09-02-2024,Vivo V27,Vivo,857.2,49,16262.26,36,Male,Lake Marybury,Cash,1024,16,6.4
f0ea4454-91ff-4398-bb53-fa58b6d834b0,12-06-2024,Galaxy M14,Samsung,1314.34,36,61127.54,39,Other,North Melodyview,Cash,256,18,6.7
fb0ac5aa-9274-4625-894a-3f9a0eea96dd,02-02-2024,iPhone 15,Apple,721.93,42,43927.66,40,Female,New Tyler,Online,512,8,5.5
a8636322-29d8-4152-b812-15b95f4b4444,07-01-2024,Xperia 10 V,Sony,783.61,97,26851.35,21,Other,West Jerry,Cash,256,24,6.9
6f163bb7-2201-4639-8f4a-fe8548c84714,22-02-2024,Edge 40,Motorola,904.96,30,20811.52,57,Female,Amandaton,Credit Card,1024,18,6.4
0e28407f-34eb-470b-b786-5688a42daa31,01-01-2024,Redmi K60,Xiaomi,1415.83,39,96500.6,30,Other,Medinaland,Debit Card,64,12,6.1
bfe2c634-a6b1-45fe-b8bb-37de2f958576,03-07-2024,Reno8 Pro,Oppo,512.52,72,10659.9,21,Female,Port Samanthaborough,Cash,128,4,6.4
8d5dfc44-35eb-43f9-884e-6a8cd84eebab,19-07-2024,Razr 2023,Motorola,818.49,52,29583.3,27,Female,East Stephanie,Cash,32,24,6.1
166a1cff-abd7-450d-b2a5-e10177e81d86,25-05-2024,OnePlus 10 Pro,OnePlus,965.34,79,102877.92,41,Other,Rachelton,Cash,64,12,6.4
1048c6bf-ba43-470b-a8f9-e57ffc78738a,03-06-2024,Razr 2023,Motorola,945.23,60,6889.92,27,Male,Emilymouth,Online,256,8,6.1
da4642e3-1c75-4406-b832-430f7cec5ff5,09-06-2024,Realme Narzo 50,Realme,1027.51,69,12578.28,64,Male,Port Brianmouth,Cash,512,16,6.7
5c35c645-58d4-4665-8f7c-71a70ce88a13,08-05-2024,Realme GT Neo 3,Realme,297.69,40,49628.16,44,Female,North Caroline,Debit Card,16,18,6.1
3205575e-187f-40bd-abc4-afee4b335515,11-06-2024,Find X5,Oppo,1302.2,36,49907.3,63,Female,Port Traceyton,Credit Card,256,4,6.1
dfb76477-24d9-48b0-9266-9500b73c0c40,26-01-2024,Realme GT Neo 3,Realme,1472.67,21,10167.08,57,Female,West Natalieside,Debit Card,512,18,5.5
abac8dfb-6920-43fc-a219-c67e43b489f4,20-05-2024,Redmi Note 12,Xiaomi,662.12,21,43543.06,39,Female,North Evan,Cash,128,8,6.1
2e81bb66-267c-4e18-925d-082798a1180f,20-07-2024,Reno8 Pro,Oppo,193.87,68,4183.12,64,Other,East Dakota,Cash,256,18,5.5
46558a88-4d26-4fc8-9898-252df2209b5d,09-05-2024,Razr 2023,Motorola,997.81,95,38925.12,50,Other,Walshport,Credit Card,1024,4,6.9
af572705-7972-4ec5-9d81-78e221b9c27f,06-03-2024,Edge 40,Motorola,610.7,95,58955.44,42,Other,Lake Louis,Debit Card,16,8,5.5
f434cbf9-a064-4fd2-a315-84ae804bb6e3,06-07-2024,Pixel 8 Pro,Google,549.53,43,32158.62,36,Other,Dylanport,Online,512,18,6.7
db33eeb8-dd46-4892-b040-b34667738ef5,12-03-2024,Pixel 6a,Google,1042.66,88,41129.4,22,Male,New Amyfort,Online,512,16,5.5
b6176ed0-f14e-4bd2-8f94-d6bd61f8c2e4,24-06-2024,OnePlus Nord 2T,OnePlus,178.22,44,69246.64,30,Female,Meagantown,Debit Card,512,24,6.9
f4f4d4a9-d040-4354-9184-5157a5052f29,19-05-2024,Galaxy A14,Samsung,1159.99,31,94344.8,36,Female,Staceyborough,Cash,128,8,6.7
8ddf0eb5-4903-40ab-9d0c-df96394dc01c,21-03-2024,Mi 11,Xiaomi,455.7,34,79358.44,32,Other,East Carl,Cash,256,24,6.4
110a6e68-958f-463a-8f14-ce0c1a0b22d0,06-03-2024,Edge 40,Motorola,478.36,76,34481.72,20,Female,North Cherylfurt,Credit Card,128,8,6.4
f6f45f32-7063-4d28-bd98-ebf419e0505d,19-06-2024,Redmi Note 12,Xiaomi,209.32,54,41450.78,49,Other,Laurenfurt,Credit Card,32,16,5.5
d0da1b38-58fd-4b3f-85fa-d9a8f45ee603,20-01-2024,Redmi K60,Xiaomi,1293.55,95,85958.04,44,Male,Mclaughlinburgh,Cash,32,24,5.5
78956e9d-222f-40a4-9ea2-499b738e6a00,30-03-2024,Find X5,Oppo,314.93,81,16541.34,23,Other,New Kristafurt,Credit Card,256,12,6.9
4e3d3eca-dfa0-49f1-bcbb-95d2be03cf84,17-02-2024,Reno8 Pro,Oppo,1048.2,67,4489.6,59,Female,Sheltonbury,Debit Card,1024,4,6.9
d8beeb51-07ef-4f3c-b685-15c90ab0f69b,13-05-2024,A78 5G,Oppo,796.02,66,53596.2,29,Male,South Jason,Credit Card,128,12,6.1
fa99ccca-81e8-4c9d-960c-fb066dfa0ac2,12-03-2024,Galaxy S22 Ultra,Samsung,674.58,72,9423,59,Other,East Jessica,Cash,16,18,6.9
a4dc211b-f0f3-4ed6-b0fc-11c9c2d9b520,24-05-2024,Reno8 Pro,Oppo,1013.86,75,57203.85,33,Male,West Emilyborough,Cash,512,16,6.1
a82956fe-729e-4c5b-bad7-dc1927e97a57,09-04-2024,Pixel 6a,Google,941.59,68,418.48,42,Female,Deborahberg,Debit Card,512,12,6.7
ef04e95b-4e6b-42e0-813a-1ae7c7861cd6,15-02-2024,Find X5,Oppo,1276.39,49,10477.78,20,Other,Ballstad,Cash,256,8,5.5
dc467662-2188-455e-b885-a74bec8d04d0,12-06-2024,iPhone 14 Pro,Apple,733.77,93,70985.66,56,Other,West Chrisbury,Credit Card,1024,18,6.7
200c26df-fb70-4338-afdc-c3e26dfe04fb,08-02-2024,Pixel 7,Google,888.01,53,72454,43,Male,New Stephenberg,Debit Card,32,18,6.9
af44b142-5392-4d93-9060-ad7d5c8022f3,02-02-2024,iPhone 14 Pro,Apple,766.06,46,91485.24,52,Female,North Johnshire,Online,32,12,6.7
e9418ce7-687e-409e-bab6-6557e09a4182,06-02-2024,Redmi Note 12,Xiaomi,1171.43,31,20990.71,59,Other,West Philipview,Cash,512,12,6.7
70522544-c575-4acb-9c0c-1b90bd462807,27-02-2024,Pixel 7,Google,724.55,23,10383.75,58,Male,Brittanyview,Online,256,16,6.7
83f22533-6d79-48b7-9d4c-e78aadf0595a,23-01-2024,OnePlus 11,OnePlus,1297.7,85,68618.72,36,Female,North Johnport,Debit Card,128,4,6.9
11e783a0-e4d8-4399-9ce6-0049fdab62c6,25-02-2024,A78 5G,Oppo,882.11,86,40211.82,28,Other,North Jacqueline,Debit Card,32,12,6.7
c7738146-3474-4ea6-8c00-da690b2545f2,27-03-2024,X90 Pro,Vivo,622.74,2,62231.5,28,Female,East Nataliebury,Debit Card,128,12,6.1
5c4466b6-87e6-45bb-b88a-84fc6581694d,09-03-2024,OnePlus Nord 2T,OnePlus,240.24,40,11767.23,63,Female,Whitneystad,Online,1024,24,6.9
df50f4d2-def7-4c13-8e78-ec3a6a2da3af,20-03-2024,Xperia 1 IV,Sony,1136.68,80,100225.82,64,Male,Lake Jessica,Credit Card,32,8,6.7
c70ad229-1f8d-40c9-9835-ec7015b10bde,10-03-2024,Vivo V27,Vivo,735.35,69,14679.39,37,Other,Palmermouth,Debit Card,32,24,6.9
b142c080-ec5e-44b0-9f90-d6893de88302,07-05-2024,Realme 11 Pro+,Realme,498.83,7,97077.48,38,Male,West Fernando,Online,64,24,6.4
00a9cf7e-f55f-43c2-80e2-32c3091fb23f,14-03-2024,iPhone 15,Apple,342.08,21,24560.24,28,Male,Lake Vanessabury,Credit Card,32,18,6.1
256cf9e1-cd77-4145-951b-d92e44d00cf3,14-07-2024,OnePlus Nord 2T,OnePlus,641.22,25,45087.84,22,Female,Port Tom,Online,16,4,6.7
c86ae247-2192-41cc-807f-a310c91877e4,30-05-2024,Redmi Note 12,Xiaomi,338.47,24,103949.2,40,Female,Hernandezfort,Debit Card,256,8,6.4
e6542cfc-a7ca-430e-b3b3-8064bb3c745b,22-04-2024,Moto G Power,Motorola,995.72,77,79491.52,63,Female,West Andreahaven,Debit Card,256,16,6.4
ac8bf7a8-fb2b-41f7-a0fa-53272d7bf4b9,17-07-2024,Pixel 8 Pro,Google,678.18,66,33566.52,49,Female,Dianaberg,Online,128,16,6.9
1c06d99c-d59c-47e8-83ba-38a40a00be41,01-04-2024,Poco X5 Pro,Xiaomi,1294.76,99,9072.42,42,Male,Greeneview,Debit Card,1024,12,6.4
29e80359-eab4-4dfe-91ac-61b66e06a8d4,06-04-2024,A78 5G,Oppo,691.39,62,12194.2,60,Other,Port John,Credit Card,32,12,6.1
4d9ce9a2-1a32-47fe-9112-85fa4c68e60b,22-01-2024,OnePlus Nord 2T,OnePlus,196.78,80,48499.36,26,Other,Hensleymouth,Online,16,16,6.1
69e4a6c9-121c-4f78-beb6-3ca151fc3280,22-06-2024,Mi 11,Xiaomi,813.19,49,30419.46,49,Female,Andrewport,Online,128,12,5.5
56f4a3f9-ee2d-4c28-b836-8f183b0333b0,05-04-2024,OnePlus Nord 2T,OnePlus,1345.42,94,31312.96,25,Female,Steelemouth,Online,64,4,6.1
784b0c63-1eb4-42bf-a8e1-de0d1f9bbbb2,18-05-2024,Reno8 Pro,Oppo,1465.14,80,11440.5,60,Male,Newmantown,Cash,128,24,6.4
1cafe067-7e81-46ff-9990-579adaebc2cf,08-07-2024,Xperia 10 V,Sony,1483.91,94,12619.62,29,Female,West Susan,Online,128,12,6.1
e166cef9-8f57-44fa-ae58-c93afc933f69,25-04-2024,Reno8 Pro,Oppo,113.9,42,59290.03,60,Other,North Kayla,Credit Card,32,18,6.9
67cb9b27-026c-4236-9f29-457db8f7b5be,18-03-2024,iPhone SE (2022),Apple,284.83,12,7982.08,24,Female,Lake Charlesfort,Credit Card,64,12,5.5
c6c2bdcc-6479-444e-8ea7-98fdd924178c,22-06-2024,Poco X5 Pro,Xiaomi,723.74,52,84268.86,60,Male,Emilyview,Online,128,8,6.4
601240e1-e950-441e-96cf-bd7b737a679c,22-03-2024,Vivo V27,Vivo,493.05,19,20957.14,57,Other,Nealborough,Cash,16,4,5.5
0cea2fc6-9c78-4e30-9f11-8a902c60809c,05-06-2024,Realme 11 Pro+,Realme,1499.25,49,11024.64,44,Male,South Leslie,Credit Card,16,8,6.4
b44062f4-e16b-4596-bba1-9dd612a69615,16-03-2024,Reno8 Pro,Oppo,883.16,23,76260,32,Female,East Jeremybury,Online,256,8,6.9
5bc8b270-0ad4-4e1c-93a2-d0e9ed1d841f,22-07-2024,OnePlus 10 Pro,OnePlus,788.54,4,14465.88,58,Female,Wadeberg,Credit Card,64,18,5.5
69dcedc9-84c1-4736-9a47-cdcc1adfde86,02-05-2024,Reno8 Pro,Oppo,410.05,90,53107.15,24,Other,West Kathrynfurt,Credit Card,64,4,6.7
98844777-0706-4954-967c-eba273be9786,24-02-2024,OnePlus 11,OnePlus,783.11,32,44307.62,31,Female,Santosshire,Credit Card,256,4,6.4
1f93f947-f3ce-4bc7-8a74-a2f7b369a3dd,23-07-2024,OnePlus Nord 2T,OnePlus,274.04,20,30514.54,41,Female,Lopezton,Online,128,4,6.7
e7cf63e9-73b1-49a8-80f7-3353a9c003ec,22-05-2024,Redmi Note 12,Xiaomi,399.41,52,9938.18,39,Male,West Stephanieton,Debit Card,64,4,5.5
34334e60-d90a-4a2f-92c8-bedb72080cbc,07-05-2024,Y22 5G,Vivo,805.82,85,59485.2,39,Male,Timothyfurt,Online,16,4,6.7
b3363556-32f6-4eaa-becf-8b1659908bf6,01-03-2024,Xperia 10 V,Sony,355.5,21,77328.24,48,Male,East Jennifer,Debit Card,16,18,6.7
d09c0b41-1402-4356-9862-1037a36dff3c,29-06-2024,Redmi Note 12,Xiaomi,690.46,71,56054.1,33,Female,Jasmineview,Credit Card,32,12,5.5
279ece16-2767-4f56-badd-d5a9b2b86bd6,23-07-2024,Razr 2023,Motorola,576.03,30,32296.6,38,Male,New Michael,Online,64,8,6.9
d98c3b45-5cc3-458b-9791-aa4d15ee4eec,02-05-2024,Pixel 8 Pro,Google,1391.33,8,84083.59,59,Other,Johnnyside,Debit Card,128,4,6.7
d06a6ba0-525b-439d-9cd5-cd6393750e0f,14-04-2024,Galaxy S23,Samsung,418.73,33,63563.28,25,Female,Lake Stephanie,Credit Card,256,12,6.7
23dd9a36-c55f-43a3-bf42-481f3e0ee6a3,22-01-2024,Moto G Power,Motorola,533.99,71,81432.39,23,Female,Williamton,Debit Card,256,12,6.9
b985cb02-e412-4a28-8b7d-f67d8b2fb776,22-04-2024,Vivo V27,Vivo,1139.64,36,1186.92,37,Male,Lake Carlborough,Credit Card,128,8,6.7
61da9554-d735-47aa-92c0-2dd9b8e6b055,21-07-2024,Realme 11 Pro+,Realme,219.12,71,10462.84,30,Male,West Dustin,Credit Card,1024,18,6.7
93d873c0-2bde-4df3-b5a0-d6f552d0ad46,09-03-2024,Xperia 10 V,Sony,407.76,83,17972.23,52,Female,Savageborough,Cash,512,16,6.7
2530f05b-6257-4b32-ae88-d7abdfe4f583,08-04-2024,Xperia 10 V,Sony,651.39,29,85514.94,41,Male,Port Seanfort,Cash,32,16,6.1
1687bec4-ccc8-4abe-81d1-d3c34ceb1b5f,05-07-2024,OnePlus 10 Pro,OnePlus,1314.06,17,13601.44,27,Other,Alexchester,Debit Card,256,12,6.9
6e60d8ff-7739-4b20-9e46-39aaaff5712f,24-02-2024,Edge 40,Motorola,363.28,42,16676.68,26,Male,North Jacqueline,Credit Card,64,24,6.7
0d2da590-d5ac-4a38-8f0a-9c668bc549a7,09-01-2024,Galaxy S23,Samsung,1104.19,77,16094.1,60,Female,Lake Heather,Credit Card,32,24,6.9
de78ab55-00b9-4f31-afe7-84618cd66be6,18-02-2024,iPhone 14 Pro,Apple,1183.15,54,29553.54,62,Female,East Rodney,Debit Card,64,8,6.4
d857b3cb-d28c-451e-9ad1-0aed07d6b5ad,27-06-2024,OnePlus Nord 2T,OnePlus,393.24,13,38799.3,36,Other,Michaelmouth,Debit Card,1024,16,6.4
bca91fce-ff54-43ff-b0e3-d596e8d1c788,23-01-2024,A78 5G,Oppo,118.69,62,6603.6,20,Other,Kathleenbury,Debit Card,16,12,6.7
56e9b08f-7ac7-4d17-879b-4d67b2ba0deb,23-02-2024,Mi 11,Xiaomi,149.81,96,8035.56,34,Male,Ramostown,Cash,32,18,6.9
32ad5377-17c5-43de-b9e0-1b363207f9f1,03-06-2024,Pixel 6a,Google,498.36,12,20963.58,54,Male,Johnberg,Online,256,16,6.9
f5e80390-e8c0-4d19-a71c-3ec604065a1e,03-01-2024,X90 Pro,Vivo,1100.71,20,57639.84,26,Male,Lake Paul,Online,32,12,6.9
0a10d05d-8ffa-47f5-bf19-5726fe50e74f,05-07-2024,OnePlus 10 Pro,OnePlus,388.02,94,15952.8,46,Other,Penashire,Online,32,12,6.1
a3a5d07e-66a4-4762-a7dd-a9ba682af06b,20-02-2024,Find X5,Oppo,283.69,4,9969.12,33,Female,South Ronaldfort,Cash,32,4,6.4
0c9f7198-e8fa-4d6f-818f-19e2f79f916b,17-01-2024,Realme 11 Pro+,Realme,1459.69,49,17226.06,22,Female,Port Lisaburgh,Online,512,18,6.9
c30b9b0d-9d70-4b3a-a4a8-4bc902104b17,14-05-2024,Xperia 5 III,Sony,1427.1,21,16813.44,59,Other,Melissatown,Credit Card,32,4,6.9
7cedc07b-c37f-485b-b9b5-df1688a0c999,24-04-2024,Edge 40,Motorola,1212.06,70,54563.6,63,Other,Ivantown,Online,64,8,6.1
4443ecd5-d4bd-4707-b171-06e69c626297,15-02-2024,Reno8 Pro,Oppo,1037.33,14,14866.38,59,Female,East Holly,Debit Card,16,4,6.1
b7181ee7-e3d8-4401-bf0e-c220833d444f,08-01-2024,Xperia 1 IV,Sony,677.09,6,10722.4,26,Female,Crystalton,Online,1024,4,6.9
b5769cb1-6eb2-4fd0-94ba-3b64b6991c7e,24-07-2024,Redmi Note 12,Xiaomi,1319.53,69,1266.3,54,Other,Martinezhaven,Credit Card,128,16,5.5
3c11f0e7-84ae-46e9-8ab2-4006c91b4629,18-01-2024,A78 5G,Oppo,153.61,70,40581,56,Female,West Kennethmouth,Cash,32,24,6.9
3a41d8a7-4178-44ef-b297-144f309009ec,24-02-2024,Xperia 5 III,Sony,1195.66,13,7341.91,64,Female,South Theresatown,Cash,256,12,6.9
2738d96b-1fbc-46fb-84a8-cc602f1fa9fe,25-02-2024,Galaxy Note 20 Ultra,Samsung,643.43,76,30525.87,46,Female,Perezfurt,Debit Card,32,18,6.1
dfec007b-6770-4fd3-ae95-910d52fc8a52,27-05-2024,A78 5G,Oppo,945.19,47,25375.64,53,Other,Chadside,Credit Card,256,4,6.1
7d2f6441-95e8-4ff4-b27e-6cf5a07e0bc4,14-03-2024,Poco X5 Pro,Xiaomi,1265.9,66,19416.91,31,Female,Johnsonstad,Online,64,18,6.9
311d7378-b019-49fb-9017-8788c4c091e0,27-01-2024,OnePlus 11,OnePlus,523.9,17,721.95,23,Female,New Dean,Online,256,24,6.9
05bf8989-63bc-40ab-ad98-faae40d6b08e,15-03-2024,iPhone SE (2022),Apple,1315.25,4,16322.9,27,Other,Jasonchester,Online,128,24,6.9
73dd38ab-73cc-472e-87bf-a2b8fcdf15ec,29-02-2024,Xperia 1 IV,Sony,504.69,24,24482.88,62,Male,Estesstad,Debit Card,16,4,6.1
169a12e4-fbbb-4910-bd0c-a37f54ef4f78,08-06-2024,Galaxy A54,Samsung,372.29,60,66385.2,27,Other,Fischerberg,Credit Card,256,8,6.9
